bridge,seed,k,epsilon,lambda,method,precision,recall,macro_edge_f1,micro_edge_f1,n_pred_edges,n_templates,tp_total,fp_total,fn_total,solver_iterations,solver_converged,solver_final_residual,mass_retained_fraction,cost_matrix_sha256,plan_sha256,solver_run_id,support_violations
Poly,201,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.1184386482396456,1.0,0.20942502126465587,0.18947368421052632,2752,48,288,2464,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,202,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4270833333333333,0.28472222222222215,0.3416666666666666,0.3416666666666667,192,48,82,110,206,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,192,48,0,192,288,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,3,0.05,0.5,CONDITIONAL_UOT_D4,0.4018518518518519,0.6041666666666666,0.48263888888888884,0.4826629680998613,433,48,174,259,114,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,3,0.05,0.5,RAW_UOT_PLAN_D4,0.11111111111111112,0.16666666666666666,0.13333333333333333,0.13333333333333333,432,48,48,384,240,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,5,0.05,0.5,CONDITIONAL_UOT_D4,0.1958333333333333,0.8159722222222222,0.3158602150537634,0.31586021505376344,1200,48,235,965,53,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,5,0.05,0.5,RAW_UOT_PLAN_D4,0.16,0.6666666666666666,0.25806451612903225,0.25806451612903225,1200,48,192,1008,96,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16563438438438438,1.0,0.2841915836101882,0.284163788850518,1739,48,288,1451,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16629129129129128,1.0,0.2851605758582502,0.2851485148514851,1732,48,288,1444,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,7,0.05,0.5,RAW_UOT_PLAN_D4,0.16647897897897898,1.0,0.28543743078626793,0.28543111992071357,1730,48,288,1442,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.16535285285285284,1.0,0.28377630121816166,0.28374384236453204,1742,48,288,1454,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.1549145299145299,1.0,0.26765188834154346,0.26277372262773724,1904,48,288,1616,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,10,0.05,0.5,CONDITIONAL_UOT_D4,0.16204594017094015,1.0,0.2786285428714214,0.2763915547024952,1796,48,288,1508,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,10,0.05,0.5,RAW_UOT_PLAN_D4,0.1645299145299145,1.0,0.28243021346469616,0.28125,1760,48,288,1472,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.15182595182595182,1.0,0.2628929690998656,0.2571428571428571,1952,48,288,1664,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.13889991181657846,1.0,0.24164227881211298,0.2191780821917808,2340,48,288,2052,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,15,0.05,0.5,CONDITIONAL_UOT_D4,0.15416115520282186,1.0,0.2659666636663891,0.25296442687747034,1989,48,288,1701,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,15,0.05,0.5,RAW_UOT_PLAN_D4,0.16093749999999998,1.0,0.2766567776679,0.2696629213483146,1848,48,288,1560,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,202,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.13674784416971916,1.0,0.23834736844222673,0.21694915254237288,2367,48,288,2079,0,131,True,8.965904797524565e-12,0.7168394682603789,84acecb7d5190ce0209dff9828f8a7a5c36363a2b8f93469cab00dbd60775b05,33ab9814bf7e000f4fc3528e21d3d0a39c11a9fa158814eb29f69e0a65d25b48,unit__Poly__s202__84acecb7d519,0
Poly,203,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4479166666666667,0.2986111111111111,0.35833333333333334,0.35833333333333334,192,48,86,106,202,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,192,48,0,192,288,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,3,0.05,0.5,CONDITIONAL_UOT_D4,0.4166666666666667,0.6249999999999999,0.5,0.5,432,48,180,252,108,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,3,0.05,0.5,RAW_UOT_PLAN_D4,0.11111111111111112,0.16666666666666666,0.13333333333333333,0.13333333333333333,432,48,48,384,240,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,5,0.05,0.5,CONDITIONAL_UOT_D4,0.1975,0.8229166666666666,0.3185483870967742,0.3185483870967742,1200,48,237,963,51,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,5,0.05,0.5,RAW_UOT_PLAN_D4,0.16,0.6666666666666666,0.25806451612903225,0.25806451612903225,1200,48,192,1008,96,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16535285285285284,1.0,0.28377630121816166,0.28374384236453204,1742,48,288,1454,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16619744744744744,1.0,0.2850221483942414,0.285007422068283,1733,48,288,1445,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,7,0.05,0.5,RAW_UOT_PLAN_D4,0.16629129129129128,1.0,0.2851605758582502,0.2851485148514851,1732,48,288,1444,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.16535285285285284,1.0,0.2837763012181617,0.28374384236453204,1742,48,288,1454,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.1517094017094017,1.0,0.26272577996715923,0.2571428571428571,1952,48,288,1664,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,10,0.05,0.5,CONDITIONAL_UOT_D4,0.1613247863247863,1.0,0.2775041050903119,0.2748091603053435,1808,48,288,1520,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,10,0.05,0.5,RAW_UOT_PLAN_D4,0.16239316239316237,1.0,0.27914614121510667,0.27692307692307694,1792,48,288,1504,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.15182595182595182,1.0,0.26289296909986565,0.2571428571428571,1952,48,288,1664,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.13166335978835977,1.0,0.2304608235434642,0.21052631578947367,2448,48,288,2160,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,15,0.05,0.5,CONDITIONAL_UOT_D4,0.15318011463844794,1.0,0.26431766845245763,0.2490272373540856,2025,48,288,1737,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,15,0.05,0.5,RAW_UOT_PLAN_D4,0.15761569614670637,1.0,0.271438492063492,0.26181818181818184,1912,48,288,1624,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,203,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.13388387987859818,1.0,0.23399448255915348,0.21452513966480447,2397,48,288,2109,0,131,True,9.072920476326776e-12,0.7153926400653405,95a621f447cd3272bfdce1607a0139e338360fac98f53eea9621414b0bc1532b,6d66fafac71def1a40f48d74f0d8ad4c875eba6bcf92887063e3dd81e955cc52,unit__Poly__s203__95a621f447cd,0
Poly,204,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4739583333333333,0.3159722222222222,0.37916666666666665,0.37916666666666665,192,48,91,101,197,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,192,48,0,192,288,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,3,0.05,0.5,CONDITIONAL_UOT_D4,0.4143518518518519,0.6215277777777777,0.49722222222222223,0.49722222222222223,432,48,179,253,109,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,3,0.05,0.5,RAW_UOT_PLAN_D4,0.11111111111111112,0.16666666666666666,0.13333333333333333,0.13333333333333333,432,48,48,384,240,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,5,0.05,0.5,CONDITIONAL_UOT_D4,0.19666666666666666,0.8194444444444443,0.31720430107526876,0.3172043010752688,1200,48,236,964,52,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,5,0.05,0.5,RAW_UOT_PLAN_D4,0.16,0.6666666666666666,0.25806451612903225,0.25806451612903225,1200,48,192,1008,96,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16497747747747746,1.0,0.28322259136212624,0.2831858407079646,1746,48,288,1458,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16629129129129128,1.0,0.2851605758582502,0.2851485148514851,1732,48,288,1444,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,7,0.05,0.5,RAW_UOT_PLAN_D4,0.16647897897897898,1.0,0.28543743078626793,0.28543111992071357,1730,48,288,1442,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.16488363363363365,1.0,0.28308416389811736,0.28304668304668307,1747,48,288,1459,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.14743589743589744,1.0,0.25615763546798026,0.25,2016,48,288,1728,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
Poly,204,10,0.05,0.5,CONDITIONAL_UOT_D4,0.16204975579975578,1.0,0.27858996768896654,0.27586206896551724,1800,48,288,1512,0,131,True,8.697524137336503e-12,0.7217833504257675,e9feb8c11e856b38f105c239c6e49e9317de059b99dbe34f4b5c55eac3fdfdd3,4e5540bd1241281c0a6316a53e1db7b08640000d2c128a1da74fa67e8e970387,unit__Poly__s204__e9feb8c11e85,0
