bridge,seed,k,epsilon,lambda,method,sinkhorn_iterations,sinkhorn_converged,sinkhorn_final_residual,sinkhorn_hit_max_iter,marginal_violation_row_l1,marginal_violation_col_l1,transport_mass_total,mass_retained_fraction,objective_cost,runtime_sec,run_id
Multi,204,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,8.839469197265222e-12,False,0.337757947896679,0.33775794789667946,0.6622420521033212,0.6622420521033212,0.2881675987497072,0.08408030000282452,2026-09-17T03:14:55Z__pid29540
Multi,205,5.0,0.01,0.5,CONDITIONAL_UOT_D4,638,True,9.697802196486212e-12,False,0.2919992643716682,0.2932453059412478,0.7080007356283318,0.7080007356283318,0.22060097127602107,0.2700929999991786,2026-09-17T03:14:57Z__pid29540
Multi,205,5.0,0.01,0.5,RAW_UOT_PLAN_D4,638,True,9.697802196486212e-12,False,0.2919992643716682,0.2932453059412478,0.7080007356283318,0.7080007356283318,0.22060097127602107,0.2700929999991786,2026-09-17T03:14:57Z__pid29540
Multi,205,5.0,0.02,0.5,CONDITIONAL_UOT_D4,321,True,9.318467503974048e-12,False,0.3079601845148157,0.3079601845148159,0.6920398154851845,0.6920398154851845,0.2165885812478125,0.19300620000285562,2026-09-17T03:14:57Z__pid29540
Multi,205,5.0,0.02,0.5,RAW_UOT_PLAN_D4,321,True,9.318467503974048e-12,False,0.3079601845148157,0.3079601845148159,0.6920398154851845,0.6920398154851845,0.2165885812478125,0.19300620000285562,2026-09-17T03:14:57Z__pid29540
Multi,205,5.0,0.05,0.5,CONDITIONAL_UOT_D4,132,True,8.691873913299607e-12,False,0.3494059832659785,0.3494059832659785,0.6505940167340215,0.6505940167340215,0.21314000277563755,0.15875570000207517,2026-09-17T03:14:56Z__pid29540
Multi,205,5.0,0.05,0.5,RAW_UOT_PLAN_D4,132,True,8.691873913299607e-12,False,0.3494059832659785,0.3494059832659785,0.6505940167340215,0.6505940167340215,0.21314000277563755,0.15875570000207517,2026-09-17T03:14:56Z__pid29540
Multi,205,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,9.326336601539863e-12,False,0.38590943833486124,0.38590943833486135,0.6140905616651388,0.6140905616651388,0.2580540782723906,0.12327930000174092,2026-09-17T03:14:58Z__pid29540
Multi,205,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,9.326336601539863e-12,False,0.38590943833486124,0.38590943833486135,0.6140905616651388,0.6140905616651388,0.2580540782723906,0.12327930000174092,2026-09-17T03:14:58Z__pid29540
Multi,205,5.0,0.2,0.5,CONDITIONAL_UOT_D4,38,True,5.5768776159586855e-12,False,0.3887817715232511,0.3887817715232512,0.6112182284767489,0.6112182284767489,0.3295770772751802,0.06321969999407884,2026-09-17T03:14:58Z__pid29540
